target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1748.29	3835	94.3816
CLUG_00002T0	1425	1329.07	1493	48.3333
CLUG_00003T0	1767	1832.96	1097	25.7507
CLUG_00004T0	1752	1612.93	6053	161.47
CLUG_00005T0	1113	1016.1	1054	44.6312
CLUG_00006T0	954	893.871	626	30.1325
CLUG_00007T0	1323	1228.46	776	27.1791
CLUG_00008T0	1104	1104.99	291	11.331
CLUG_00009T0	873	800.839	259	13.9152
CLUG_00010T0	750	684.331	278	17.4789
CLUG_00011T0	1803	1789.09	737	17.7243
CLUG_00012T0	1413	1382.41	190	5.91361
CLUG_00013T0	1518	1589.31	590	15.9727
CLUG_00014T0	1086	1191.47	505	18.2366
CLUG_00015T0	1638	1747.45	48	1.18187
CLUG_00016T0	951	946.777	723	32.8568
CLUG_00017T0	1008	889.298	1266	61.2521
CLUG_00018T0	1467	1338.77	67085	2156.03
CLUG_00019T0	1095	905.845	1663	78.9903
CLUG_00020T0	1014	829.845	281	14.5695
CLUG_00021T0	435	256.251	958	160.855
CLUG_00022T0	990	885.133	2706	131.539
CLUG_00023T0	453	245.21	5778	1013.85
CLUG_00024T0	666	550.181	1485	116.133
CLUG_00025T0	1371	1160.75	528	19.5717
CLUG_00026T0	4206	4071.23	787	8.31734
CLUG_00027T0	1698	1596.89	1692	45.5889
CLUG_00028T0	858	781.838	39	2.14626
CLUG_00029T0	1359	1199.96	1972	70.7089
CLUG_00030T0	594	382.241	7599	855.371
CLUG_00031T0	207	55.8595	245	188.714
CLUG_00032T0	1227	1311.63	3238	106.218
CLUG_00033T0	711	653.478	405	26.6661
CLUG_00034T0	2391	2450.05	16342	286.989
CLUG_00035T0	2817	2725.51	2796	44.1392
CLUG_00036T0	5670	6348.32	2036	13.7992
CLUG_00037T0	1224	1147.47	1266	47.4707
CLUG_00038T0	798	710.105	757	45.8679
CLUG_00039T0	1191	1263.23	547	18.6312
CLUG_00040T0	555	424.994	151	15.2872
CLUG_00041T0	1380	1443.86	924	27.5349
CLUG_00042T0	1089	939.307	545	24.9646
CLUG_00043T0	2451	2689.27	1043	16.6873
CLUG_00044T0	2508	2644.28	1221	19.8675
CLUG_00045T0	660	515.155	331	27.6455
CLUG_00046T0	1218	1109.71	341	13.2215
CLUG_00047T0	1443	1568.05	5152	141.368
CLUG_00048T0	1248	1204.73	6516	232.716
CLUG_00049T0	1677	1638.31	5963	156.604
CLUG_00050T0	1374	1382.28	1305	40.621
CLUG_00051T0	978	905.007	1067	50.728
CLUG_00052T0	4236	4555.6	2887	27.2669
CLUG_00053T0	1485	1447.15	989	29.4048
CLUG_00054T0	1476	1475.28	1025	29.8941
CLUG_00055T0	1056	1006.25	6043	258.395
CLUG_00056T0	2169	2295.04	798	14.9606
CLUG_00057T0	1629	1374.17	2023	63.3417
CLUG_00058T0	930	852.379	1139	57.4945
CLUG_00059T0	717	644.984	372	24.8158
CLUG_00060T0	1044	1067.46	1037	41.7986
CLUG_00061T0	960	941.713	916	41.8516
CLUG_00062T0	1170	1125.45	512	19.574
CLUG_00063T0	3522	3928.18	2770	30.3406
CLUG_00064T0	870	716.714	582	34.9391
CLUG_00065T0	1035	958.048	347	15.5839
CLUG_00066T0	2259	2345.43	690	12.6579
CLUG_00067T0	513	364.328	226	26.6901
CLUG_00068T0	1251	1235.56	219	7.62632
CLUG_00069T0	1290	1409.6	888	27.1051
CLUG_00070T0	804	757.041	240	13.6404
CLUG_00071T0	1314	1278.33	818	27.5326
CLUG_00072T0	2151	2106.42	7604	155.322
CLUG_00073T0	4293	4257.43	7205	72.8151
CLUG_00074T0	1359	1475.06	4788	139.662
CLUG_00075T0	990	1026.82	5050	211.607
CLUG_00076T0	693	602.402	2823	201.632
CLUG_00077T0	1938	1903.17	5664	128.05
CLUG_00078T0	1086	873.499	7429	365.934
CLUG_00079T0	420	312.395	225	30.9894
CLUG_00080T0	2019	1960.2	1974	43.3293
CLUG_00081T0	1542	1511.98	1653	47.0393
CLUG_00082T0	1464	1420.08	1842	55.8099
CLUG_00083T0	1581	1583.66	1628	44.2309
CLUG_00084T0	792	637.365	401	27.0702
CLUG_00085T0	723	579.475	1208	89.6947
CLUG_00086T0	1629	1547.15	11784	327.715
