target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1353.36	4469	121.683
CLUG_00002T0	1425	939.15	555	21.7767
CLUG_00003T0	1767	1319.52	191	5.33401
CLUG_00004T0	1752	1205.32	449	13.7271
CLUG_00005T0	1113	612.064	183	11.0177
CLUG_00006T0	954	475.706	190	14.718
CLUG_00007T0	1323	845.879	95	4.13857
CLUG_00008T0	1104	616.039	115	6.87898
CLUG_00009T0	873	443.625	220	18.2743
CLUG_00010T0	750	389.315	142	13.4407
CLUG_00011T0	1803	1337.28	444	12.2348
CLUG_00012T0	1413	904.571	92	3.74783
CLUG_00013T0	1518	1031.88	3125	111.597
CLUG_00014T0	1086	566.187	265	17.2473
CLUG_00015T0	1638	1147.9	375	12.0382
CLUG_00016T0	951	463.841	254	20.179
CLUG_00017T0	1008	522.958	511	36.0071
CLUG_00018T0	1467	954.008	7406	286.066
CLUG_00019T0	1095	612.786	32367	1946.38
CLUG_00020T0	1014	545.108	313	21.1591
CLUG_00021T0	435	217.201	227	38.5122
CLUG_00022T0	990	500.024	1936	142.675
CLUG_00023T0	453	226.246	8405	1368.96
CLUG_00024T0	666	339.985	8191	887.792
CLUG_00025T0	1371	833.05	698	30.8759
CLUG_00026T0	4206	3586.48	1101	11.3124
CLUG_00027T0	1698	1183.38	98	3.05167
CLUG_00028T0	858	450.227	38	3.11019
CLUG_00029T0	1359	834.254	284	12.5445
CLUG_00030T0	594	297.913	4585	567.133
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	868.636	6730	285.504
CLUG_00033T0	711	362.777	1976	200.716
CLUG_00034T0	2391	1877.19	12267	240.805
CLUG_00035T0	2817	2260.98	358	5.83472
CLUG_00036T0	5670	5049.78	570	4.15946
CLUG_00037T0	1224	746.687	115	5.67536
CLUG_00038T0	798	422.911	76	6.62216
CLUG_00039T0	1191	697.791	88	4.64721
CLUG_00040T0	555	280.689	40	5.25133
CLUG_00041T0	1380	872.086	321	13.5638
CLUG_00042T0	1089	581.793	380	24.0685
CLUG_00043T0	2451	2008.83	268	4.91617
CLUG_00044T0	2508	1986.22	211	3.91462
CLUG_00045T0	660	332.076	630	69.9097
CLUG_00046T0	1218	710.99	168	8.70724
CLUG_00047T0	1443	943.564	12096	472.395
CLUG_00048T0	1248	782.029	5822	274.337
CLUG_00049T0	1677	1191.46	1578	48.8046
CLUG_00050T0	1374	886.392	536	22.283
CLUG_00051T0	978	502.35	32450	2380.36
CLUG_00052T0	4236	3645.9	1649	16.6668
CLUG_00053T0	1485	1001.12	371	13.656
CLUG_00054T0	1476	1001.83	528	19.4212
CLUG_00055T0	1056	579.455	706	44.8972
CLUG_00056T0	2169	1646.53	801	17.9266
CLUG_00057T0	1629	1150.57	7665	245.49
CLUG_00058T0	930	488.228	959	72.382
CLUG_00059T0	717	360.174	544	55.6572
CLUG_00060T0	1044	575.446	269	17.2259
CLUG_00061T0	960	548.626	216	14.5081
CLUG_00062T0	1170	673.969	128	6.9985
CLUG_00063T0	3522	2922.11	360	4.53983
CLUG_00064T0	870	429.04	657	56.4289
CLUG_00065T0	1035	540.949	364	24.7959
CLUG_00066T0	2259	1700.62	224	4.85373
CLUG_00067T0	513	266.47	34	4.7018
CLUG_00068T0	1251	863.756	57	2.43175
CLUG_00069T0	1290	811.941	359	16.2931
CLUG_00070T0	804	411.596	88	7.87856
CLUG_00071T0	1314	777.523	226	10.711
CLUG_00072T0	2151	1652.11	660	14.7211
CLUG_00073T0	4293	3740	1451	14.2965
CLUG_00074T0	1359	894.957	623	25.652
CLUG_00075T0	990	529.309	86889	6049.09
CLUG_00076T0	693	357.798	29869	3076.22
CLUG_00077T0	1938	1364.59	2602	70.2649
CLUG_00078T0	1086	568.698	1646	106.655
CLUG_00079T0	420	217.703	110	18.6193
CLUG_00080T0	2019	1510.49	1138	27.7625
CLUG_00081T0	1542	1052.69	1000	35.0054
CLUG_00082T0	1464	971.81	886	33.596
CLUG_00083T0	1581	1112.6	848	28.0861
CLUG_00084T0	792	417.371	406	35.8458
CLUG_00085T0	723	365.14	39196	3955.65
CLUG_00086T0	1629	1193	41131	1270.47
CLUG_00087T0	1977	1413.38	28145	733.8
CLUG_00088T0	3246	2754.02	1423	19.0402
CLUG_00089T0	2217	1707.84	531	11.4573
CLUG_00090T0	1011	539.372	1541	105.281
CLUG_00091T0	960	500.157	229	16.8719
CLUG_00092T0	450	233.121	241	38.0952
CLUG_00093T0	1197	715.294	6748	347.637
CLUG_00094T0	555	277.926	590	78.2271
CLUG_00095T0	1509	1072.78	1621	55.681
CLUG_00096T0	1032	545.748	931	62.8626
CLUG_00097T0	2691	2157.13	1745	29.8094
CLUG_00098T0	1398	890.549	728	30.1237
CLUG_00099T0	1839	1324.26	2766	76.9686
CLUG_00100T0	852	431.52	908	77.539
CLUG_00101T0	1290	787.23	121	5.66394
CLUG_00102T0	522	261.119	109	15.3823
CLUG_00103T0	807	405.855	271	24.6055
CLUG_00104T0	570	285.597	37	4.77401
CLUG_00105T0	1662	1168.42	374	11.7953
CLUG_00106T0	2946	2385.79	110	1.69901
CLUG_00107T0	690	347.762	44	4.66235
CLUG_00108T0	501	250.469	636	93.5702
CLUG_00109T0	1842	1336.11	2956	81.5264
CLUG_00110T0	495	247.432	328	48.8486
CLUG_00111T0	1737	1219.55	1732	52.3341
CLUG_00112T0	621	311.834	807	95.364
CLUG_00113T0	894	446.465	634	52.3282
CLUG_00114T0	687	348.507	1577.56	166.805
CLUG_00115T0	666	338.474	245.44	26.7211
CLUG_00116T0	3180	2693.44	968	13.2435
CLUG_00117T0	2385	1873.54	1068	21.006
CLUG_00118T0	2070	1579.01	2503	58.4131
CLUG_00119T0	891	480.363	461	35.3644
CLUG_00120T0	1467	982.044	1118	41.9513
CLUG_00121T0	2064	1554.14	6414	152.08
CLUG_00122T0	1017	506.528	359	26.1171
CLUG_00123T0	1098	617.903	6984	416.504
CLUG_00124T0	3042	2512.5	2141	31.4012
CLUG_00125T0	471	235.311	177	27.7182
CLUG_00126T0	852	428.796	290	24.9219
CLUG_00127T0	801	401.402	207	19.0032
CLUG_00128T0	669	335.608	95	10.431
CLUG_00129T0	753	381.056	298	28.8179
CLUG_00130T0	540	270.275	1510	205.876
CLUG_00131T0	2982	2464.1	1717.02	25.6775
CLUG_00132T0	852	434.455	245	20.7805
CLUG_00133T0	564	282.526	315	41.0853
CLUG_00134T0	1164	700.788	5372	282.478
CLUG_00135T0	4077	3542.09	16379	170.397
CLUG_00136T0	885	452.578	9549	777.498
CLUG_00137T0	1098	592.583	70977	4413.7
CLUG_00138T0	1617	1130.08	2625	85.5962
CLUG_00139T0	1683	1133.54	363	11.8006
CLUG_00140T0	588	294.829	529	66.1182
CLUG_00141T0	1836	1313.62	1016	28.501
CLUG_00142T0	2829	2334.64	720	11.3644
CLUG_00143T0	3246	2665.63	308	4.2578
CLUG_00144T0	1464	945.154	374	14.5815
CLUG_00145T0	783	398.934	236	21.7995
CLUG_00146T0	438	218.708	36	6.0656
CLUG_00147T0	1161	661.084	50	2.78707
CLUG_00148T0	216	108.248	0	0
CLUG_00149T0	3495	2902.09	328	4.16484
CLUG_00150T0	429	223.847	17	2.79855
CLUG_00151T0	456	232.261	4563	723.95
CLUG_00152T0	879	445.974	20279	1675.61
CLUG_00153T0	1080	577.526	756	48.2375
CLUG_00154T0	1107	600.374	130	7.97914
CLUG_00155T0	1074	546.882	1157	77.9604
CLUG_00156T0	2124	1586.48	659	15.3068
CLUG_00157T0	597	299.456	15291	1881.65
CLUG_00158T0	1104	601.177	8808	539.895
CLUG_00159T0	345	172.233	930	198.976
CLUG_00160T0	5313	4703.71	3342	26.1818
CLUG_00161T0	255	127.56	0	0
CLUG_00162T0	1941	1448.64	614	15.6186
CLUG_00163T0	1731	1258.9	37912	1109.74
CLUG_00164T0	2106	1610.95	748	17.1102
CLUG_00165T0	2928	2381.29	728	11.2656
CLUG_00166T0	3483	2972.71	533	6.60708
CLUG_00167T0	423	211.182	205	35.771
CLUG_00168T0	1575	1181.82	642	20.0178
CLUG_00169T0	1080	661.294	256	14.2653
CLUG_00170T0	2031	1511.85	34166	832.76
CLUG_00171T0	1047	531.066	1321	91.6619
CLUG_00172T0	1662	1120.59	675	22.1968
CLUG_00173T0	468	235.225	54	8.45952
CLUG_00174T0	1128	704.112	300	15.7005
CLUG_00175T0	1254	822.568	273	12.23
CLUG_00176T0	1452	977.246	6366	240.048
CLUG_00177T0	1536	1076.56	4573	156.531
CLUG_00178T0	1377	851.012	117606	5092.46
CLUG_00179T0	3090	2679.11	2327	32.0067
CLUG_00180T0	1107	621.155	192	11.3903
CLUG_00181T0	903	452.006	172	14.0223
CLUG_00182T0	432	233.452	1413	223.038
CLUG_00183T0	2268	1872.42	23304	458.63
CLUG_00184T0	1281	952.891	162	6.26479
CLUG_00185T0	1341	1016.13	252	9.13875
CLUG_00186T0	657	344.524	155	16.5786
CLUG_00187T0	654	334.586	174.583	19.2278
CLUG_00188T0	540	277.533	79.4172	10.5447
CLUG_00189T0	657	330.514	581	64.7771
CLUG_00190T0	627	326.023	575	64.9912
CLUG_00191T0	534	308.63	91	10.8652
CLUG_00192T0	1953	1554.23	300	7.11278
CLUG_00193T0	1443	932.407	204	8.06231
CLUG_00194T0	1470	1003.04	114	4.18814
CLUG_00195T0	1749	1363.22	433	11.7046
CLUG_00196T0	4365	4414.52	1360	11.3525
CLUG_00197T0	3627	3178.55	312	3.6171
CLUG_00198T0	681	357.102	165	17.0265
CLUG_00199T0	708	399.77	428	39.452
CLUG_00200T0	555	304.486	21	2.54148
CLUG_00201T0	4227	3760.73	280	2.7436
CLUG_00202T0	456	240.108	24	3.68332
CLUG_00203T0	1131	657.347	228	12.7813
CLUG_00204T0	1038	567.069	747	48.5422
CLUG_00205T0	1848	1399.08	281	7.40111
CLUG_00206T0	789	400.313	4142.45	381.323
CLUG_00207T0	1779	1331.76	331	9.15877
CLUG_00208T0	1530	1040.52	942	33.3606
CLUG_00209T0	1038	569.345	6628	428.985
CLUG_00210T0	1782	1295.38	1843	52.4278
CLUG_00211T0	2331	1858.25	1056	20.9409
CLUG_00212T0	1305	833.42	2741	121.194
CLUG_00213T0	1422	962.818	1360	52.051
CLUG_00214T0	1944	1493.8	182	4.48966
CLUG_00215T0	1413	989.571	314	11.6928
CLUG_00216T0	900	449.354	1011	82.9081
CLUG_00217T0	690	361.655	92	9.37407
CLUG_00218T0	729	366.041	135	13.5906
CLUG_00219T0	2691	2345.79	216	3.39312
CLUG_00220T0	1752	1314.14	53	1.48617
CLUG_00221T0	2760	2383.75	10120.7	156.454
CLUG_00222T0	852	466.468	0.259468	0.0204973
CLUG_00223T0	1305	942.741	740	28.925
CLUG_00224T0	1251	800.019	484	22.2936
CLUG_00225T0	1458	991.153	243	9.03442
CLUG_00226T0	972	487.64	431	32.5696
CLUG_00227T0	1545	1090.49	1288	43.5239
CLUG_00228T0	486	249.843	84	12.3893
CLUG_00229T0	597	299.456	170	20.9195
CLUG_00230T0	1791	1347.14	392	10.7228
CLUG_00231T0	543	279.091	57	7.52599
CLUG_00232T0	393	196.168	480	90.167
CLUG_00233T0	1005	557.504	4943	326.721
CLUG_00234T0	1815	1342.12	1891	51.9199
CLUG_00235T0	1344	947.128	3039	118.238
CLUG_00236T0	801	439.916	0	0
CLUG_00237T0	483	260.449	0	0
CLUG_00238T0	1176	718.021	3365	172.696
CLUG_00239T0	948	487.666	3779	285.555
CLUG_00240T0	1263	745.131	1279	63.2517
CLUG_00241T0	891	460.924	508	40.6134
CLUG_00242T0	1503	985.816	28980	1083.27
CLUG_00243T0	441	220.214	73	12.2155
CLUG_00244T0	1470	1085.53	350	11.8812
CLUG_00245T0	1092	631.537	239	13.9455
CLUG_00246T0	1140	692.122	2695	143.486
CLUG_00247T0	1242	782.072	76	3.58098
CLUG_00248T0	1659	1123.7	293	9.60842
CLUG_00249T0	1356	856.749	93	4.00004
CLUG_00250T0	864	424.922	931	80.7375
CLUG_00251T0	1458	942.907	130	5.08053
CLUG_00252T0	1056	542.57	192	13.0401
CLUG_00253T0	2313	1797.49	252	5.16616
CLUG_00254T0	606	304.091	499	60.4688
CLUG_00255T0	1188	721.602	110	5.61733
CLUG_00256T0	1203	680.772	2470	133.7
CLUG_00257T0	744	375.915	938	91.9492
CLUG_00258T0	1986	1482.77	1183	29.4
CLUG_00259T0	1353	849.1	230	9.98169
CLUG_00260T0	3825	3419.96	1711	18.4359
CLUG_00261T0	1884	1434.33	781	20.0649
CLUG_00262T0	1032	550.716	370	24.7576
CLUG_00263T0	1812	1311.64	1569	44.0803
CLUG_00264T0	2442	1992.03	3833	70.9051
CLUG_00265T0	879	460.343	1456	116.551
CLUG_00266T0	2262	1805.96	4454	90.8817
CLUG_00267T0	1296	806.961	562	25.6637
CLUG_00268T0	456	227.756	4434	717.4
CLUG_00269T0	2025	1487.98	19690	487.622
CLUG_00270T0	963	510.44	6326	456.687
CLUG_00271T0	1320	818.844	23825	1072.18
CLUG_00272T0	876	458.885	300	24.0909
CLUG_00273T0	873	429.929	3278	280.962
CLUG_00274T0	570	286.181	431	55.4972
CLUG_00275T0	669	339.422	1555	168.821
CLUG_00276T0	831	437.351	3057	257.573
CLUG_00277T0	2478	1961.17	736	13.8292
CLUG_00278T0	1248	733.665	21696	1089.72
CLUG_00279T0	603	326.602	147	16.5857
CLUG_00280T0	1212	756.613	418	20.3581
CLUG_00281T0	2529	2007.21	495	9.08756
CLUG_00282T0	1410	976.669	1374	51.8411
CLUG_00283T0	1986	1524.83	415	10.0291
CLUG_00284T0	639	330.44	1164	129.806
CLUG_00285T0	1698	1444.34	1081	27.5799
CLUG_00286T0	1068	613.841	17837	1070.78
CLUG_00287T0	2052	1604.6	2601	59.7323
CLUG_00288T0	1746	1226.97	693	20.813
CLUG_00289T0	933	482.146	287	21.935
CLUG_00290T0	1005	502.715	302	22.137
CLUG_00291T0	1023	510.614	382	27.568
CLUG_00292T0	678	341.475	465	50.1797
CLUG_00293T0	2238	1780.14	723	14.9665
CLUG_00294T0	330	167.915	2	0.43891
CLUG_00295T0	321	160.299	2744	630.795
CLUG_00296T0	2802	2298.19	702	11.256
CLUG_00297T0	918	542.521	45	3.05654
CLUG_00298T0	1536	1032.31	288	10.2805
CLUG_00299T0	435	217.201	134	22.7341
CLUG_00300T0	1317	839.004	325	14.2743
CLUG_00301T0	1152	676.753	232	12.6326
CLUG_00302T0	1638	1174.27	446	13.996
CLUG_00303T0	1275	823.335	151	6.75826
CLUG_00304T0	1740	1236.98	247	7.35818
CLUG_00305T0	2163	1703.93	484	10.4671
CLUG_00306T0	462	242.581	21	3.19004
CLUG_00307T0	687	364.427	1993	201.526
CLUG_00308T0	591	296.37	236	29.3435
CLUG_00309T0	2514	2017.38	761	13.9006
CLUG_00310T0	576	291.919	46	5.80671
CLUG_00311T0	2289	1803.18	379	7.74524
CLUG_00312T0	1149	696.199	104	5.50471
CLUG_00313T0	1515	1143.32	568	18.3069
CLUG_00314T0	2097	1683.94	625	13.6769
CLUG_00315T0	1140	672.355	93	5.09705
CLUG_00316T0	1662	1239.51	282	8.38369
CLUG_00317T0	6903	6345.06	287	1.66679
CLUG_00318T0	1323	853.017	657	28.382
CLUG_00319T0	1206	762.509	217	10.487
CLUG_00320T0	2334	1871.49	279	5.49352
CLUG_00321T0	825	413.841	15300	1362.36
CLUG_00322T0	1695	1224.57	1543	46.4319
CLUG_00323T0	1794	1346.08	2796	76.542
CLUG_00324T0	1356	884.859	1666	69.3802
CLUG_00325T0	840	473.633	191.351	14.8876
CLUG_00326T0	930	534.858	232.649	16.0287
CLUG_00327T0	3021	2746.25	1499	20.1139
CLUG_00328T0	2037	1599.4	446	10.2757
CLUG_00329T0	453	230.856	103	16.4411
CLUG_00330T0	3378	2816.81	404	5.28517
CLUG_00331T0	3864	3385.81	1015	11.0468
CLUG_00332T0	633	321.167	228	26.1601
CLUG_00333T0	693	346.046	99	10.5423
CLUG_00334T0	960	558.63	667	43.9983
CLUG_00335T0	2892	2437.37	2068	31.2654
CLUG_00336T0	564	282.526	309	40.3027
CLUG_00337T0	660	335.053	298	32.7746
CLUG_00338T0	1581	1135.11	965	31.3275
CLUG_00339T0	1656	1180.88	577	18.0055
CLUG_00340T0	714	360.387	2959	302.559
CLUG_00341T0	1710	1187.32	284	8.81423
CLUG_00342T0	867	450.41	1012	82.7956
CLUG_00343T0	1254	805.661	35	1.60085
CLUG_00344T0	1251	777.831	14	0.663251
CLUG_00345T0	630	332.037	1346	149.38
CLUG_00346T0	2436	2008.38	338	6.20162
CLUG_00347T0	2295	1854.54	684	13.5911
CLUG_00348T0	1095	660.013	312	17.4195
CLUG_00349T0	1683	1291.96	985	28.0945
CLUG_00350T0	1596	1099.42	846	28.3559
CLUG_00351T0	1023	529.318	188	13.0881
