target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1768.87	246	31.8088
CLUG_00002T0	1425	1323.22	92	15.9025
CLUG_00003T0	1767	1674.81	13	1.77536
CLUG_00004T0	1752	1613.22	104	14.7451
CLUG_00005T0	1113	921.126	70	17.3816
CLUG_00006T0	954	786.377	82	23.8502
CLUG_00007T0	1323	1217.35	24	4.50925
CLUG_00008T0	1104	961.141	29	6.90114
CLUG_00009T0	873	719.624	78	24.7913
CLUG_00010T0	750	558.25	17	6.96514
CLUG_00011T0	1803	1729.61	64	8.46336
CLUG_00012T0	1413	1252.31	6	1.09585
CLUG_00013T0	1518	1307.89	131	22.9093
CLUG_00014T0	1086	916.155	88	21.9697
CLUG_00015T0	1638	1522.26	88	13.2222
CLUG_00016T0	951	759.265	52	15.6646
CLUG_00017T0	1008	863.233	186	49.2827
CLUG_00018T0	1467	1332.85	559	95.9265
CLUG_00019T0	1095	1027.72	1931	429.753
CLUG_00020T0	1014	916.625	26	6.48771
CLUG_00021T0	435	292.336	64	50.0734
CLUG_00022T0	990	834.351	78	21.3823
CLUG_00023T0	453	332.291	1048	721.362
CLUG_00024T0	666	496.6	1809	833.185
CLUG_00025T0	1371	1211.75	55	10.3815
CLUG_00026T0	4206	4152.7	105	5.7832
CLUG_00027T0	1698	1520.31	0	0
CLUG_00028T0	858	694.635	4	1.31708
CLUG_00029T0	1359	1206.65	26	4.92837
CLUG_00030T0	594	481.114	226	107.441
CLUG_00031T0	207	58.5242	182	711.289
CLUG_00032T0	1227	1324.5	373	64.4122
CLUG_00033T0	711	585.545	559	218.354
CLUG_00034T0	2391	2325.79	421	41.4021
CLUG_00035T0	2817	2667.41	67	5.74506
CLUG_00036T0	5670	5473.97	110	4.59621
CLUG_00037T0	1224	1177.76	17	3.30142
CLUG_00038T0	798	709.642	4	1.28923
CLUG_00039T0	1191	1039.2	14	3.08134
CLUG_00040T0	555	396.029	3	1.73262
CLUG_00041T0	1380	1217.13	22	4.13423
CLUG_00042T0	1089	915.702	37	9.24182
CLUG_00043T0	2451	2267.5	25	2.52175
CLUG_00044T0	2508	2395.22	14	1.33688
CLUG_00045T0	660	486.587	61	28.6734
CLUG_00046T0	1218	1049.03	145	31.6149
CLUG_00047T0	1443	1237.75	937	173.147
CLUG_00048T0	1248	1104.1	526	108.965
CLUG_00049T0	1677	1554.92	95	13.9742
CLUG_00050T0	1374	1166.39	139	27.2571
CLUG_00051T0	978	785.366	1245	362.583
CLUG_00052T0	4236	4050.75	672	37.944
CLUG_00053T0	1485	1438.67	163	25.9142
CLUG_00054T0	1476	1400.63	242	39.5186
CLUG_00055T0	1056	890.596	56	14.3819
CLUG_00056T0	2169	2079.33	84	9.23988
CLUG_00057T0	1629	1604.03	130	18.5371
CLUG_00058T0	930	828.447	207	57.1499
CLUG_00059T0	717	565.034	17	6.88152
CLUG_00060T0	1044	958.342	24	5.72797
CLUG_00061T0	960	905.872	32	8.07966
