target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1691.63	7407	158.854
CLUG_00002T0	1425	1299.89	2089	58.3033
CLUG_00003T0	1767	1823.14	1130	22.4865
CLUG_00004T0	1752	1570.41	3961	91.5068
CLUG_00005T0	1113	972.812	1179	43.9691
CLUG_00006T0	954	856.744	712	30.1503
CLUG_00007T0	1323	1144.82	701	22.2149
CLUG_00008T0	1104	1056.03	315	10.8217
CLUG_00009T0	873	774.979	512	23.9686
CLUG_00010T0	750	611.994	362	21.4597
CLUG_00011T0	1803	1760.16	2134	43.985
CLUG_00012T0	1413	1327.73	425	11.6129
CLUG_00013T0	1518	1504.72	999	24.0864
CLUG_00014T0	1086	1103.06	678	22.2995
CLUG_00015T0	1638	1722.56	42	0.884582
CLUG_00016T0	951	846.726	426	18.2528
CLUG_00017T0	1008	858.207	1462	61.8042
CLUG_00018T0	1467	1322.36	65300	1791.54
CLUG_00019T0	1095	912.348	1454	57.8184
CLUG_00020T0	1014	821.249	734	32.4253
CLUG_00021T0	435	248.822	980	142.889
CLUG_00022T0	990	864.207	3671	154.109
CLUG_00023T0	453	234.705	9733	1504.48
CLUG_00024T0	666	556.925	1470	95.7599
CLUG_00025T0	1371	1117.19	1467	47.6395
CLUG_00026T0	4206	3932.18	1878	17.3271
CLUG_00027T0	1698	1562.58	608	14.1164
CLUG_00028T0	858	752.892	2	0.096374
CLUG_00029T0	1359	1154.43	1312	41.2315
CLUG_00030T0	594	341.013	25702	2734.38
CLUG_00031T0	207	52.4678	248	171.483
CLUG_00032T0	1227	1360.95	2791	74.4015
CLUG_00033T0	711	624.703	295	17.1321
CLUG_00034T0	2391	2419.99	5666	84.9426
CLUG_00035T0	2817	2652.61	2366	32.3596
CLUG_00036T0	5670	6091.91	1283	7.64074
CLUG_00037T0	1224	1139.49	1029	32.7619
CLUG_00038T0	798	689.474	1187	62.4591
CLUG_00039T0	1191	1181.66	904	27.7548
CLUG_00040T0	555	409.99	188	16.6359
CLUG_00041T0	1380	1393.03	1060	27.6063
CLUG_00042T0	1089	907.251	4417	176.629
CLUG_00043T0	2451	2570.02	1278	18.0409
CLUG_00044T0	2508	2608.75	2109	29.3297
CLUG_00045T0	660	489.187	1015	75.2755
CLUG_00046T0	1218	1086.74	1088	36.3216
