target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1670.66	234	38.3932
CLUG_00002T0	1425	1233.8	87	19.3286
CLUG_00003T0	1767	1629.07	27	4.5431
CLUG_00004T0	1752	1591.59	130	22.3892
CLUG_00005T0	1113	886.808	24	7.41839
CLUG_00006T0	954	760.487	38	13.6968
CLUG_00007T0	1323	1172.33	25	5.84546
CLUG_00008T0	1104	928.934	14	4.13115
CLUG_00009T0	873	684.287	36	14.4209
CLUG_00010T0	750	524.635	25	13.062
CLUG_00011T0	1803	1661.65	61	10.0628
CLUG_00012T0	1413	1179.62	25	5.80932
CLUG_00013T0	1518	1266.6	222	48.0443
CLUG_00014T0	1086	915.65	88	26.344
CLUG_00015T0	1638	1524.95	107	19.2334
CLUG_00016T0	951	747.769	61	22.3609
CLUG_00017T0	1008	825.042	144	47.8426
CLUG_00018T0	1467	1324.84	479	99.1062
CLUG_00019T0	1095	962.619	1206	343.416
CLUG_00020T0	1014	856.892	38	12.1559
CLUG_00021T0	435	279.529	39	38.2443
CLUG_00022T0	990	832.587	148	48.7259
CLUG_00023T0	453	297.254	1090	1005.14
CLUG_00024T0	666	461.768	6867	4076.35
CLUG_00025T0	1371	1164.87	97	22.8256
CLUG_00026T0	4206	4044.3	290	19.6554
CLUG_00027T0	1698	1616.88	9	1.52578
CLUG_00028T0	858	662.939	13	5.37524
CLUG_00029T0	1359	1170.47	39	9.13336
CLUG_00030T0	594	415.691	130	85.7237
CLUG_00031T0	207	57.678	2192	10417.4
CLUG_00032T0	1227	1209.53	3705	839.653
CLUG_00033T0	711	577.626	1880	892.152
CLUG_00034T0	2391	2273.92	658	79.3193
CLUG_00035T0	2817	2603.16	33	3.47489
CLUG_00036T0	5670	5444.28	107	5.3873
CLUG_00037T0	1224	1129.5	16	3.88295
CLUG_00038T0	798	710.558	7	2.70039
CLUG_00039T0	1191	1032.5	28	7.43353
CLUG_00040T0	555	409.468	4	2.67774
CLUG_00041T0	1380	1217.26	38	8.55712
CLUG_00042T0	1089	880.489	24	7.47163
CLUG_00043T0	2451	2188.68	43	5.38535
CLUG_00044T0	2508	2316.67	42	4.96951
CLUG_00045T0	660	476.789	39	22.4216
CLUG_00046T0	1218	1029.76	77	20.4967
CLUG_00047T0	1443	1223.63	716	160.396
CLUG_00048T0	1248	1074.19	647	165.102
CLUG_00049T0	1677	1528.01	217	38.9278
CLUG_00050T0	1374	1131.82	143	34.6326
CLUG_00051T0	978	771.945	1688	599.396
CLUG_00052T0	4236	4026.75	324	22.0556
CLUG_00053T0	1485	1393.78	106	20.8468
CLUG_00054T0	1476	1338.63	159	32.5585
CLUG_00055T0	1056	886.138	176	54.4426
CLUG_00056T0	2169	2023.2	281	38.0712
CLUG_00057T0	1629	1522.01	231	41.6027
CLUG_00058T0	930	784.891	420	146.679
CLUG_00059T0	717	546.617	53	26.5779
CLUG_00060T0	1044	934.855	37	10.8489
CLUG_00061T0	960	848.37	22	7.1083
CLUG_00062T0	1170	980.567	16	4.47271
CLUG_00063T0	3522	3174.16	36	3.10886
CLUG_00064T0	870	688.215	36	14.3386
CLUG_00065T0	1035	803.602	92	31.3816
CLUG_00066T0	2259	1986.38	12	1.65595
CLUG_00067T0	513	382.667	5	3.5816
CLUG_00068T0	1251	1170.6	4	0.936653
CLUG_00069T0	1290	1164.71	41	9.64926
CLUG_00070T0	804	575.733	35	16.6638
CLUG_00071T0	1314	1094.75	63	15.7744
CLUG_00072T0	2151	1992.67	39	5.36484
CLUG_00073T0	4293	4032.76	103	7.00104
CLUG_00074T0	1359	1217.6	36	8.10446
CLUG_00075T0	990	862.113	7798	2479.4
