target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1386.4	4445	84.9359
CLUG_00002T0	1425	943.538	446	12.5223
CLUG_00003T0	1767	1309.99	321	6.49154
CLUG_00004T0	1752	1210.63	604	13.2171
CLUG_00005T0	1113	615.999	247	10.6225
CLUG_00006T0	954	474.254	148	8.26723
CLUG_00007T0	1323	878.012	145	4.37499
CLUG_00008T0	1104	629.269	132	5.55709
CLUG_00009T0	873	442.051	281	16.8401
CLUG_00010T0	750	401.453	251	16.5634
CLUG_00011T0	1803	1343.23	726	14.3184
CLUG_00012T0	1413	920.95	109	3.13545
CLUG_00013T0	1518	1058.63	7127	178.349
CLUG_00014T0	1086	582.059	589	26.8076
CLUG_00015T0	1638	1167.26	626	14.2074
CLUG_00016T0	951	470.728	628	35.3426
CLUG_00017T0	1008	520.224	1634	83.2091
CLUG_00018T0	1467	954.994	9888	274.294
CLUG_00019T0	1095	614.803	63474	2735.08
CLUG_00020T0	1014	544.29	679	33.0483
CLUG_00021T0	435	217.201	315	38.42
CLUG_00022T0	990	505.568	5582	292.496
CLUG_00023T0	453	226.246	16559	1938.93
CLUG_00024T0	666	334.982	22282	1762.15
CLUG_00025T0	1371	857.663	1713	52.9115
CLUG_00026T0	4206	3675.52	1572	11.3303
CLUG_00027T0	1698	1203.62	292	6.42695
CLUG_00028T0	858	464.301	18	1.02703
CLUG_00029T0	1359	852.229	506	15.7291
CLUG_00030T0	594	297.913	9436	839.09
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	850.46	3819	118.961
CLUG_00033T0	711	367.612	2034	146.579
CLUG_00034T0	2391	1885.83	10251	144.003
CLUG_00035T0	2817	2292.32	369	4.26442
CLUG_00036T0	5670	5200.94	902	4.59446
CLUG_00037T0	1224	751.652	215	7.57759
CLUG_00038T0	798	424.75	126	7.85862
CLUG_00039T0	1191	702.181	117	4.41414
CLUG_00040T0	555	280.712	14	1.32122
CLUG_00041T0	1380	870.417	367	11.1699
CLUG_00042T0	1089	591.104	500	22.4087
CLUG_00043T0	2451	2033.96	439	5.71784
CLUG_00044T0	2508	2020.44	316	4.14333
CLUG_00045T0	660	332.076	869	69.3252
CLUG_00046T0	1218	726.384	422	15.3906
CLUG_00047T0	1443	960.035	15291	421.947
CLUG_00048T0	1248	784.043	5337	180.329
CLUG_00049T0	1677	1203.06	2566	56.504
CLUG_00050T0	1374	907.383	1205	35.1808
CLUG_00051T0	978	503.138	55118	2902.13
CLUG_00052T0	4236	3702.01	3230	23.1139
CLUG_00053T0	1485	1015.48	393	10.2525
CLUG_00054T0	1476	1007.45	840	22.0885
CLUG_00055T0	1056	578.118	1164	53.3391
