target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1317.25	13391	236.519
CLUG_00002T0	1425	927.422	3758	94.2756
CLUG_00003T0	1767	1292.64	1972	35.4935
CLUG_00004T0	1752	1187.29	6480	126.981
CLUG_00005T0	1113	596.659	1935	75.4527
CLUG_00006T0	954	464.647	1075	53.8277
CLUG_00007T0	1323	807.283	1074	30.9527
CLUG_00008T0	1104	617.308	534	20.1261
CLUG_00009T0	873	446.45	940	48.9863
CLUG_00010T0	750	375.77	497	30.7719
CLUG_00011T0	1803	1325.99	3749	65.7801
CLUG_00012T0	1413	882.528	736	19.403
CLUG_00013T0	1518	1010.51	1761	40.5453
CLUG_00014T0	1086	563.11	1152	47.597
CLUG_00015T0	1638	1112.15	113	2.36393
CLUG_00016T0	951	489.353	649	30.8562
CLUG_00017T0	1008	505.982	3647	167.695
CLUG_00018T0	1467	953.4	104042	2538.95
CLUG_00019T0	1095	608.689	2157	82.4471
CLUG_00020T0	1014	548.041	1152	48.9057
CLUG_00021T0	435	217.201	1041	111.509
CLUG_00022T0	990	493.546	5648	266.249
CLUG_00023T0	453	226.246	9003	925.819
CLUG_00024T0	666	344.031	2050	138.636
CLUG_00025T0	1371	807.569	2505	72.1686
CLUG_00026T0	4206	3488.54	3581	23.8825
CLUG_00027T0	1698	1149.7	1094	22.1387
CLUG_00028T0	858	432.302	1	0.0538186
CLUG_00029T0	1359	820.294	2096	59.4486
CLUG_00030T0	594	297.913	31677	2473.86
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	890.98	4083	106.618
CLUG_00033T0	711	361.83	391	25.1416
CLUG_00034T0	2391	1872	10530	130.871
CLUG_00035T0	2817	2186.4	4116	43.7993
CLUG_00036T0	5670	4871.44	2407	11.4958
CLUG_00037T0	1224	744.33	1505	47.0426
CLUG_00038T0	798	420.968	1442	79.6959
CLUG_00039T0	1191	697.884	1318	43.9392
CLUG_00040T0	555	277.926	191	15.9891
CLUG_00041T0	1380	869.854	1690	45.2023
CLUG_00042T0	1089	574.242	7248	293.659
CLUG_00043T0	2451	1969.33	2099	24.7978
CLUG_00044T0	2508	1951.33	3752	44.7354
CLUG_00045T0	660	332.076	1246	87.2972
CLUG_00046T0	1218	708.739	1579	51.8341
CLUG_00047T0	1443	919.213	7810	197.677
CLUG_00048T0	1248	774.839	6992	209.947
CLUG_00049T0	1677	1179.44	7916	156.152
CLUG_00050T0	1374	849.761	2299	62.9452
CLUG_00051T0	978	505.8	2195	100.966
CLUG_00052T0	4236	3576.05	8907	57.9493
CLUG_00053T0	1485	996.562	2295	53.5795
CLUG_00054T0	1476	980.61	2641	62.6603
CLUG_00055T0	1056	579.372	7338	294.673
CLUG_00056T0	2169	1611.52	950	13.7154
CLUG_00057T0	1629	1132.04	5331	109.564
CLUG_00058T0	930	481.164	3019	145.979
CLUG_00059T0	717	361.97	593	38.1155
CLUG_00060T0	1044	577.34	1835	73.9477
CLUG_00061T0	960	563.806	1003	41.3896
CLUG_00062T0	1170	668.91	985	34.2601
CLUG_00063T0	3522	2840.18	2818	23.0842
CLUG_00064T0	870	444.319	1388	72.68
CLUG_00065T0	1035	532.889	821	35.8448
CLUG_00066T0	2259	1647.96	2275	32.1184
CLUG_00067T0	513	256.551	259	23.488
CLUG_00068T0	1251	874.935	679	18.0557
CLUG_00069T0	1290	800.462	3104	90.2197
CLUG_00070T0	804	401.197	400	23.1965
CLUG_00071T0	1314	751.728	1571	48.6223
