target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1770.54	2778	102.285
CLUG_00002T0	1425	1347.09	195	9.43678
CLUG_00003T0	1767	1843.16	76	2.68803
CLUG_00004T0	1752	1682.83	67	2.59549
CLUG_00005T0	1113	1024.28	189	12.0289
CLUG_00006T0	954	940.494	161	11.1598
CLUG_00007T0	1323	1279.05	8	0.407742
CLUG_00008T0	1104	1106.51	111	6.53964
CLUG_00009T0	873	753.27	65	5.62532
CLUG_00010T0	750	584.52	94	10.4837
CLUG_00011T0	1803	1824.2	327	11.6858
CLUG_00012T0	1413	1336.92	103	5.02245
CLUG_00013T0	1518	1496.75	4507	196.3
CLUG_00014T0	1086	1156.74	193	10.877
CLUG_00015T0	1638	1855.9	431	15.1393
CLUG_00016T0	951	944.428	418	28.8531
CLUG_00017T0	1008	936.755	542	37.7188
CLUG_00018T0	1467	1443.02	1792	80.9563
CLUG_00019T0	1095	961.467	20291	1375.8
CLUG_00020T0	1014	803.285	141	11.4428
CLUG_00021T0	435	330.678	141	27.797
CLUG_00022T0	990	957.327	7638	520.12
CLUG_00023T0	453	238.265	10305	2819.5
CLUG_00024T0	666	532.745	4029	493.017
CLUG_00025T0	1371	1217.71	177	9.47575
CLUG_00026T0	4206	4217.35	152	2.34957
CLUG_00027T0	1698	1806.82	220	7.93767
CLUG_00028T0	858	819.582	13	1.03404
CLUG_00029T0	1359	1233.84	402	21.2399
CLUG_00030T0	594	414.899	3729	585.915
CLUG_00031T0	207	58.7946	32	35.4811
CLUG_00032T0	1227	1402.52	96	4.46216
CLUG_00033T0	711	660.598	13	1.28289
CLUG_00034T0	2391	2513.84	7860	203.831
CLUG_00035T0	2817	2785.76	234	5.47592
CLUG_00036T0	5670	6443.9	640	6.47464
CLUG_00037T0	1224	1223.06	38	2.02544
CLUG_00038T0	798	803.957	272	22.0557
CLUG_00039T0	1191	1232.42	62	3.27958
CLUG_00040T0	555	476.88	67	9.15905
CLUG_00041T0	1380	1544.81	331	13.9681
CLUG_00042T0	1089	977.524	739	49.2835
CLUG_00043T0	2451	2671.65	165	4.02614
CLUG_00044T0	2508	2731.32	231	5.51346
CLUG_00045T0	660	566.779	688	79.1333
CLUG_00046T0	1218	1159.43	94	5.28526
CLUG_00047T0	1443	1616.87	6405	258.243
CLUG_00048T0	1248	1220.71	701	37.4361
CLUG_00049T0	1677	1676.19	1417	55.1099
CLUG_00050T0	1374	1360.85	573	27.4491
CLUG_00051T0	978	888.856	26640	1953.83
CLUG_00052T0	4236	4691.45	989	13.7428
CLUG_00053T0	1485	1456.27	168	7.52057
CLUG_00054T0	1476	1492.41	168	7.33848
CLUG_00055T0	1056	1022.48	375	23.909
CLUG_00056T0	2169	2367.96	1055	29.0444
CLUG_00057T0	1629	1422.34	2527	115.821
CLUG_00058T0	930	853.277	267	20.3989
CLUG_00059T0	717	635.698	316	32.4057
CLUG_00060T0	1044	1079.05	111	6.70603
CLUG_00061T0	960	910.491	146	10.4535
CLUG_00062T0	1170	1090.9	248	14.8201
CLUG_00063T0	3522	3975	233	3.82123
CLUG_00064T0	870	686.553	564	53.5537
CLUG_00065T0	1035	944.976	312	21.5238
CLUG_00066T0	2259	2475.52	405	10.6653
CLUG_00067T0	513	442.653	142	20.9127
CLUG_00068T0	1251	1284.51	114	5.78563
CLUG_00069T0	1290	1421.04	95	4.35815
CLUG_00070T0	804	710.717	40	3.669
CLUG_00071T0	1314	1327.76	57	2.79859
CLUG_00072T0	2151	2185.14	420	12.5301
CLUG_00073T0	4293	4246.42	448	6.87764
CLUG_00074T0	1359	1405.42	179	8.30292
CLUG_00075T0	990	1016.1	65569.3	4206.75
CLUG_00076T0	693	609.396	28193.7	3016.04
CLUG_00077T0	1938	1954.8	1791	59.7279
CLUG_00078T0	1086	991.064	1459	95.9705
CLUG_00079T0	420	339.38	257	49.3664
CLUG_00080T0	2019	1963.89	340	11.2862
CLUG_00081T0	1542	1483.6	1643	72.1947
CLUG_00082T0	1464	1436.7	644	29.2216
CLUG_00083T0	1581	1529.52	539	22.9731
CLUG_00084T0	792	657.891	519	51.4278
CLUG_00085T0	723	577.408	48254	5447.97
CLUG_00086T0	1629	1554.68	28724	1204.45
CLUG_00087T0	1977	2050.43	25973	825.775
CLUG_00088T0	3246	3482.22	487	9.11712
CLUG_00089T0	2217	2490.21	633	16.5712
CLUG_00090T0	1011	864.932	462	34.8213
CLUG_00091T0	960	825.572	164	12.9501
CLUG_00092T0	450	248.468	177	46.4396
CLUG_00093T0	1197	1096.04	5090	302.745
CLUG_00094T0	555	443.541	408	59.9668
CLUG_00095T0	1509	1565.13	715	29.7811
CLUG_00096T0	1032	968.079	421	28.3502
CLUG_00097T0	2691	2967.12	94	2.06527
CLUG_00098T0	1398	1228.63	0	0
CLUG_00099T0	1839	1982.67	2383	78.3533
CLUG_00100T0	852	769.82	25	2.11707
CLUG_00101T0	1290	1198.4	48	2.61109
CLUG_00102T0	522	355.981	36	6.59265
CLUG_00103T0	807	714.991	144	13.1294
CLUG_00104T0	570	494.417	4	0.527413
CLUG_00105T0	1662	1611.03	242	9.79254
CLUG_00106T0	2946	3034.53	20	0.429658
CLUG_00107T0	690	622.838	8	0.837335
CLUG_00108T0	501	390.94	3322	553.955
CLUG_00109T0	1842	1998.78	4472	145.855
CLUG_00110T0	495	389.932	50	8.35921
CLUG_00111T0	1737	1797.29	1855	67.2839
CLUG_00112T0	621	492.165	919	121.728
CLUG_00113T0	894	790.337	1086	89.5781
CLUG_00114T0	687	470.202	772	107.033
CLUG_00115T0	666	849.204	499	38.3066
CLUG_00116T0	3180	3337.1	94	1.8363
CLUG_00117T0	2385	2365.65	1099	30.2853
CLUG_00118T0	2070	1940.11	3463	116.362
CLUG_00119T0	891	850.794	56	4.29089
CLUG_00120T0	1467	1389.24	37	1.73624
CLUG_00121T0	2064	2234.46	3940	114.95
CLUG_00122T0	1017	795.525	66	5.40847
CLUG_00123T0	1098	1021.62	3237	206.556
CLUG_00124T0	3042	3163	1130	23.2897
CLUG_00125T0	471	281.786	569	131.637
CLUG_00126T0	852	709.354	459	42.1827
CLUG_00127T0	801	732.882	346	30.777
CLUG_00128T0	669	562.742	211	24.4432
CLUG_00129T0	753	503.334	331	42.8702
CLUG_00130T0	540	328.637	3021	599.265
CLUG_00131T0	2982	3496.88	1086.89	20.2623
CLUG_00132T0	852	838.794	398	30.9323
CLUG_00133T0	564	393.442	432	71.5793
CLUG_00134T0	1164	1095.4	9013	536.392
CLUG_00135T0	4077	4538.74	30888	443.648
CLUG_00136T0	885	849.001	15655	1202.07
CLUG_00137T0	1098	916.318	35056	2494.02
CLUG_00138T0	1617	1466.66	4595	204.24
CLUG_00139T0	1683	1703.73	183	7.00219
CLUG_00140T0	588	429.702	207	31.4042
CLUG_00141T0	1836	1716.15	933	35.4414
CLUG_00142T0	2829	3049.07	267	5.70859
CLUG_00143T0	3246	3674.34	434	7.70007
CLUG_00144T0	1464	1419.84	764	35.0783
CLUG_00145T0	783	653.383	527	52.5808
CLUG_00146T0	438	304.487	29	6.20888
CLUG_00147T0	1161	1101.16	86	5.09135
CLUG_00148T0	216	65.3395	2376	2370.58
CLUG_00149T0	3495	3683.6	233	4.12352
CLUG_00150T0	429	311.1	27	5.65782
CLUG_00151T0	456	496.027	6	0.788552
CLUG_00152T0	879	645.62	2308	233.047
CLUG_00153T0	1080	917.798	269	19.1069
CLUG_00154T0	1107	1050.69	72	4.46729
CLUG_00155T0	1074	932.593	339	23.6969
CLUG_00156T0	2124	2011.89	1190	38.5592
CLUG_00157T0	597	456.529	19217	2744.11
CLUG_00158T0	1104	996.24	10731	702.2
CLUG_00159T0	345	178.498	3976	1452.1
CLUG_00160T0	5313	5683.71	3941	45.2022
CLUG_00161T0	255	96.5322	122	82.3895
CLUG_00162T0	1941	2138.71	478	14.57
CLUG_00163T0	1731	1497.89	18092	787.392
CLUG_00164T0	2106	2523.98	285	7.3611
CLUG_00165T0	2928	3023.98	258	5.56192
CLUG_00166T0	3483	4136.72	247	3.89247
CLUG_00167T0	423	304.703	226	48.3522
CLUG_00168T0	1575	1702.12	209	8.0046
CLUG_00169T0	1080	1163.2	125	7.0055
CLUG_00170T0	2031	1745.09	12083	451.378
CLUG_00171T0	1047	840.084	1283	99.5608
CLUG_00172T0	1662	1685.72	1218	47.1028
CLUG_00173T0	468	364.36	251	44.9084
CLUG_00174T0	1128	1124.02	66	3.82786
CLUG_00175T0	1254	1254.65	149	7.74192
CLUG_00176T0	1452	1334.6	3016	147.321
CLUG_00177T0	1536	1669.39	3555	138.825
CLUG_00178T0	1377	978.758	63813.2	4250.31
CLUG_00179T0	3090	3186.01	255	5.21768
CLUG_00180T0	1107	1101.08	67	3.96681
CLUG_00181T0	903	1022.22	236	15.0506
CLUG_00182T0	432	275.453	311	73.6033
CLUG_00183T0	2268	2565.05	30053	763.794
CLUG_00184T0	1281	1419.83	89	4.08638
CLUG_00185T0	1341	1431.9	165	7.51203
CLUG_00186T0	657	538.782	105	12.7046
CLUG_00187T0	654	510.84	123	15.6966
CLUG_00188T0	540	517.634	58	7.30449
CLUG_00189T0	657	465.01	689	96.5921
CLUG_00190T0	627	749.066	34	2.95899
CLUG_00191T0	534	412.377	114	18.0217
CLUG_00192T0	1953	2119.26	84	2.58392
CLUG_00193T0	1443	1367.05	141	6.72387
CLUG_00194T0	1470	1670.34	44	1.71724
CLUG_00195T0	1749	2013	1596	51.6862
CLUG_00196T0	4365	5109.8	1141	14.5568
CLUG_00197T0	3627	3991.55	168	2.7438
CLUG_00198T0	681	654.546	363	36.1536
CLUG_00199T0	708	625.864	79	8.22871
CLUG_00200T0	555	471.288	45	6.22459
CLUG_00201T0	4227	4854.6	342	4.59258
CLUG_00202T0	456	279.767	74	17.2433
CLUG_00203T0	1131	1196.5	267	14.5473
CLUG_00204T0	1038	1042	177	11.0736
CLUG_00205T0	1848	1909.38	76	2.59481
CLUG_00206T0	789	510.205	3376.68	431.45
CLUG_00207T0	1779	1918.23	283	9.6177
CLUG_00208T0	1530	1635.3	300	11.9594
CLUG_00209T0	1038	939.295	4091	283.93
CLUG_00210T0	1782	1631.02	3233	129.22
CLUG_00211T0	2331	2328.77	1275	35.6918
CLUG_00212T0	1305	1416.9	1449	66.6675
CLUG_00213T0	1422	1584.85	3048	125.375
CLUG_00214T0	1944	2059.5	146	4.62142
CLUG_00215T0	1413	1280.48	179	9.11309
CLUG_00216T0	900	970.067	927	62.2964
CLUG_00217T0	690	656.008	25	2.48437
CLUG_00218T0	729	587.596	108	11.982
CLUG_00219T0	2691	3045.49	147	3.14662
CLUG_00220T0	1752	1927.53	16	0.541133
CLUG_00221T0	2760	2426.08	2974	79.9136
CLUG_00222T0	852	1415.55	13	0.598692
CLUG_00223T0	1305	1383.28	303	14.2796
CLUG_00224T0	1251	1160.77	518	29.0917
CLUG_00225T0	1458	1482.34	80	3.51826
CLUG_00226T0	972	731.914	494	43.9999
CLUG_00227T0	1545	1334.78	1144	55.8729
CLUG_00228T0	486	371.908	83	14.5488
CLUG_00229T0	597	457.633	199	28.3478
CLUG_00230T0	1791	1938.83	257	8.64129
CLUG_00231T0	543	518.05	51	6.41775
CLUG_00232T0	393	219.321	1041	309.425
CLUG_00233T0	1005	952.05	3413	233.701
CLUG_00234T0	1815	1808.54	168	6.05573
CLUG_00235T0	1344	1347.13	1162	56.2315
CLUG_00236T0	801	915.101	17	1.21106
CLUG_00237T0	483	427.831	5	0.761872
CLUG_00238T0	1176	1102.99	1491.51	88.1535
CLUG_00239T0	948	747.525	2295.49	200.186
CLUG_00240T0	1263	1433.63	144	6.54804
CLUG_00241T0	891	954.337	55	3.75704
CLUG_00242T0	1503	1293.1	5884	296.637
CLUG_00243T0	441	285.991	161	36.6993
CLUG_00244T0	1470	1687.54	572	22.0966
CLUG_00245T0	1092	1015.53	48	3.08129
CLUG_00246T0	1140	1126.86	1978	114.43
CLUG_00247T0	1242	1162.38	129	7.23477
CLUG_00248T0	1659	1897.37	119	4.08865
CLUG_00249T0	1356	1440.82	101	4.5698
CLUG_00250T0	864	629.133	510	52.846
CLUG_00251T0	1458	1453.28	88	3.94747
CLUG_00252T0	1056	899.438	304	22.0337
CLUG_00253T0	2313	2433.78	311	8.33034
CLUG_00254T0	606	491.785	442	58.5911
CLUG_00255T0	1188	1153.18	63	3.56146
CLUG_00256T0	1203	1063.13	1996	122.393
CLUG_00257T0	744	851.331	5	0.382874
CLUG_00258T0	1986	2070.51	2590	81.547
CLUG_00259T0	1353	1241.25	214	11.2393
CLUG_00260T0	3825	4814.45	1617	21.8951
CLUG_00261T0	1884	2047.4	1364	43.4306
CLUG_00262T0	1032	1077.1	782	47.3298
CLUG_00263T0	1812	1857.52	2604	91.3887
CLUG_00264T0	2442	2538.18	5337	137.075
CLUG_00265T0	879	862.466	632	47.7705
CLUG_00266T0	2262	2416.86	2324	62.6859
CLUG_00267T0	1296	993.725	248	16.2693
CLUG_00268T0	456	287.222	240	54.4725
CLUG_00269T0	2025	2123.24	186	5.71081
CLUG_00270T0	963	930.441	118	8.26757
CLUG_00271T0	1320	1152.99	7620	430.839
CLUG_00272T0	876	805.482	158	12.7875
CLUG_00273T0	873	636.649	2717	278.211
CLUG_00274T0	570	429.577	550	83.4653
CLUG_00275T0	669	729.927	141	12.5929
CLUG_00276T0	831	676.77	1177	113.376
CLUG_00277T0	2478	2798.48	1263	29.4215
CLUG_00278T0	1248	921.842	7652	541.132
CLUG_00279T0	603	449.36	322	46.7139
CLUG_00280T0	1212	1173.09	268	14.8932
CLUG_00281T0	2529	2663	462	11.3098
CLUG_00282T0	1410	1312.69	945	46.9304
CLUG_00283T0	1986	2223.34	613	17.9738
CLUG_00284T0	639	743.505	159	13.9411
CLUG_00285T0	1698	1876.52	771	26.7847
CLUG_00286T0	1068	887.632	5064	371.916
CLUG_00287T0	2052	2383.44	2329	63.7016
CLUG_00288T0	1746	1599.95	790	32.1887
CLUG_00289T0	933	806.716	61	4.9294
CLUG_00290T0	1005	832.915	95	7.43545
CLUG_00291T0	1023	1004.05	767	49.7993
CLUG_00292T0	678	509.635	1077	137.766
CLUG_00293T0	2238	2408.4	68	1.84062
CLUG_00294T0	330	171.772	81	30.741
CLUG_00295T0	321	155.756	6257	2618.82
CLUG_00296T0	2802	3067.36	256	5.44076
CLUG_00297T0	918	927.859	29	2.03751
CLUG_00298T0	1536	1601.54	246	10.0134
CLUG_00299T0	435	256.573	277	70.3807
CLUG_00300T0	1317	1303.29	176	8.80354
CLUG_00301T0	1152	1122.24	119	6.91264
CLUG_00302T0	1638	1799.72	372	13.4748
CLUG_00303T0	1275	1395.81	28	1.30773
CLUG_00304T0	1740	1636.09	675	26.8955
CLUG_00305T0	2163	2224.47	410	12.0155
CLUG_00306T0	462	304.011	71	15.2249
CLUG_00307T0	687	545.358	773	92.4022
CLUG_00308T0	591	433.893	528	79.3296
CLUG_00309T0	2514	2469.43	760	20.0633
