target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1753.46	7013	154.776
CLUG_00002T0	1425	1367.92	1232	34.8535
CLUG_00003T0	1767	1871.64	105	2.17102
CLUG_00004T0	1752	1692.53	166	3.79549
CLUG_00005T0	1113	1023.16	538	20.3485
CLUG_00006T0	954	919.934	424	17.8363
CLUG_00007T0	1323	1286.46	94	2.82766
CLUG_00008T0	1104	1117.5	202	6.99521
CLUG_00009T0	873	775.493	474	23.6535
CLUG_00010T0	750	595.337	301	19.5659
CLUG_00011T0	1803	1837.18	1094	23.0442
CLUG_00012T0	1413	1336.12	45	1.30336
CLUG_00013T0	1518	1541.03	1515	38.0451
CLUG_00014T0	1086	1183.47	254	8.30561
CLUG_00015T0	1638	1864.76	147	3.05063
CLUG_00016T0	951	896.446	209	9.0223
CLUG_00017T0	1008	938.017	199	8.2099
CLUG_00018T0	1467	1408.69	8583	235.786
CLUG_00019T0	1095	944.954	51353	2103.06
CLUG_00020T0	1014	827.489	543	25.3941
CLUG_00021T0	435	272.746	628	89.1039
CLUG_00022T0	990	953.74	1350	54.7772
CLUG_00023T0	453	230.008	22123	3722.18
CLUG_00024T0	666	531.011	797	58.0832
CLUG_00025T0	1371	1186.97	1194	38.9279
CLUG_00026T0	4206	4204.77	1113	10.2435
CLUG_00027T0	1698	1767.82	42	0.919403
CLUG_00028T0	858	674.593	0	0
CLUG_00029T0	1359	1214.66	781	24.8824
CLUG_00030T0	594	384.333	14886	1498.88
CLUG_00031T0	207	54.0122	104	74.5138
CLUG_00032T0	1227	1429.67	351	9.50095
CLUG_00033T0	711	663.656	46	2.68232
CLUG_00034T0	2391	2529.3	4686	71.6963
CLUG_00035T0	2817	2813.57	743	10.2194
CLUG_00036T0	5670	6604.58	120	0.703124
CLUG_00037T0	1224	1197.89	187	6.04117
CLUG_00038T0	798	783.385	134	6.61949
CLUG_00039T0	1191	1253.74	62	1.91372
CLUG_00040T0	555	470.157	26	2.14006
CLUG_00041T0	1380	1508.71	174	4.46313
CLUG_00042T0	1089	959.128	931	37.5637
CLUG_00043T0	2451	2680.48	698	10.0772
CLUG_00044T0	2508	2756.39	329	4.61902
CLUG_00045T0	660	532.085	1287	93.6037
CLUG_00046T0	1218	1174.81	228	7.51041
CLUG_00047T0	1443	1642.51	19224	452.929
CLUG_00048T0	1248	1224.12	4809	152.029
CLUG_00049T0	1677	1690.61	1918	43.9036
CLUG_00050T0	1374	1369.04	486	13.7377
CLUG_00051T0	978	923.613	26737	1120.26
CLUG_00052T0	4236	4724.86	2596	21.2623
CLUG_00053T0	1485	1484.17	508	13.2457
CLUG_00054T0	1476	1485.68	828	21.5676
