target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	3046.45	9	0.679684
CLUG_00002T0	1425	2214.61	2	0.207774
CLUG_00003T0	1767	1595.26	0	0
CLUG_00004T0	1752	2669.6	14	1.20654
CLUG_00005T0	1113	1464.27	49	7.69899
CLUG_00006T0	954	1129.96	1	0.203609
CLUG_00007T0	1323	1949.98	34	4.01151
CLUG_00008T0	1104	1448.67	5	0.794072
CLUG_00009T0	873	1177.73	101	19.7304
CLUG_00010T0	750	950.067	5	1.21081
CLUG_00011T0	1803	2758.79	1	0.0833953
CLUG_00012T0	1413	1241.26	0	0
CLUG_00013T0	1518	2158.61	3	0.319747
CLUG_00014T0	1086	1292.79	1	0.177963
CLUG_00015T0	1638	2139.08	23	2.47377
CLUG_00016T0	951	1120.51	5	1.02663
CLUG_00017T0	1008	1295.95	1250	221.913
CLUG_00018T0	1467	2051.27	34	3.81343
CLUG_00019T0	1095	1774.58	3	0.388942
CLUG_00020T0	1014	1618.52	8	1.13718
CLUG_00021T0	435	429.262	1	0.535965
CLUG_00022T0	990	1248.55	18	3.31684
CLUG_00023T0	453	674.598	15	5.11571
CLUG_00024T0	666	881.803	58	15.1327
CLUG_00025T0	1371	1980.73	58	6.73692
CLUG_00026T0	4206	6620.81	27	0.938235
CLUG_00027T0	1698	1526.26	0	0
CLUG_00028T0	858	686.284	0	0
CLUG_00029T0	1359	2161.67	1	0.106431
CLUG_00030T0	594	1042.45	3	0.662105
CLUG_00031T0	207	240.193	130	124.521
CLUG_00032T0	1227	1981.97	31	3.59852
CLUG_00033T0	711	902.924	115	29.3026
CLUG_00034T0	2391	3553.2	589	38.1377
CLUG_00035T0	2817	4311.05	125	6.67093
CLUG_00036T0	5670	8439.45	12	0.327135
CLUG_00037T0	1224	1751.52	2	0.262709
CLUG_00038T0	798	1016	19	4.30247
CLUG_00039T0	1191	1019.26	0	0
CLUG_00040T0	555	503.393	1	0.457038
CLUG_00041T0	1380	1703.21	1	0.13508
CLUG_00042T0	1089	1478.14	1	0.155648
CLUG_00043T0	2451	3452.37	7	0.466488
CLUG_00044T0	2508	3665.65	1	0.0627636
CLUG_00045T0	660	705.715	1	0.32601
CLUG_00046T0	1218	1517.9	28	4.24399
CLUG_00047T0	1443	1788.13	1	0.128665
CLUG_00048T0	1248	1725.41	5	0.666711
CLUG_00049T0	1677	2333.83	10	0.985804
CLUG_00050T0	1374	1738.91	4	0.529227
CLUG_00051T0	978	1158.28	11	2.18493
CLUG_00052T0	4236	6256.32	5	0.18387
CLUG_00053T0	1485	2267.79	48	4.86965
CLUG_00054T0	1476	2228.81	3	0.309676
CLUG_00055T0	1056	1359.42	4	0.676966
CLUG_00056T0	2169	1997.26	0	0
CLUG_00057T0	1629	2738.91	1	0.0840004
CLUG_00058T0	930	1324.3	5	0.868648
CLUG_00059T0	717	545.284	0	0
CLUG_00060T0	1044	1567.81	4	0.586984
CLUG_00061T0	960	788.263	0	0
CLUG_00062T0	1170	998.263	0	0
CLUG_00063T0	3522	3350.26	0	0
CLUG_00064T0	870	1425.75	1	0.161367
CLUG_00065T0	1035	1187.28	1	0.193779
CLUG_00066T0	2259	2087.26	0	0
CLUG_00067T0	513	583.567	2	0.788495
CLUG_00068T0	1251	1871.97	30	3.68708
CLUG_00069T0	1290	1404.43	4	0.655267
CLUG_00070T0	804	958.107	3	0.720389
