target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	3040.25	10	0.768228
CLUG_00002T0	1425	2173.89	2	0.214877
CLUG_00003T0	1767	2351.38	4	0.397317
CLUG_00004T0	1752	2567.9	17	1.54622
CLUG_00005T0	1113	1451.53	40	6.43625
CLUG_00006T0	954	1105.45	2	0.422562
CLUG_00007T0	1323	1915.84	25	3.04776
CLUG_00008T0	1104	1474.29	15	2.37633
CLUG_00009T0	873	1145.93	63	12.8405
CLUG_00010T0	750	980.824	2	0.476253
CLUG_00011T0	1803	2704.84	2	0.172698
CLUG_00012T0	1413	1878.38	3	0.373024
CLUG_00013T0	1518	2206.21	3	0.317595
CLUG_00014T0	1086	917.372	0	0
CLUG_00015T0	1638	2103.8	90	9.99165
CLUG_00016T0	951	1112.42	4	0.839825
CLUG_00017T0	1008	1285.23	1210	219.889
CLUG_00018T0	1467	2009.97	18	2.09162
CLUG_00019T0	1095	926.372	0	0
CLUG_00020T0	1014	1590.97	11	1.61484
CLUG_00021T0	435	267.106	0	0
CLUG_00022T0	990	1216.58	19	3.64765
CLUG_00023T0	453	679.825	20	6.87119
CLUG_00024T0	666	918.879	39	9.91301
CLUG_00025T0	1371	1943.15	178	21.395
CLUG_00026T0	4206	6491.62	72	2.59047
CLUG_00027T0	1698	1529.37	0	0
CLUG_00028T0	858	689.372	0	0
CLUG_00029T0	1359	2146.83	1	0.108793
CLUG_00030T0	594	1048.64	6	1.33636
CLUG_00031T0	207	249.765	47	43.9507
CLUG_00032T0	1227	1928.51	20	2.42218
CLUG_00033T0	711	855.654	56	15.2858
CLUG_00034T0	2391	3489.84	863	57.757
CLUG_00035T0	2817	4323.31	30	1.62071
CLUG_00036T0	5670	8437.69	4	0.110722
CLUG_00037T0	1224	1055.37	0	0
CLUG_00038T0	798	994.371	25	5.87206
CLUG_00039T0	1191	1434.48	4	0.651275
CLUG_00040T0	555	507.107	2	0.921149
CLUG_00041T0	1380	1663.31	3	0.421257
CLUG_00042T0	1089	1460.89	2	0.319751
CLUG_00043T0	2451	3432.78	4	0.272153
CLUG_00044T0	2508	3633.61	3	0.192833
CLUG_00045T0	660	491.372	0	0
CLUG_00046T0	1218	1524.22	47	7.20192
CLUG_00047T0	1443	1755.85	6	0.79811
CLUG_00048T0	1248	1718.17	6	0.815611
CLUG_00049T0	1677	2300.5	16	1.62442
CLUG_00050T0	1374	1748.67	5	0.667824
CLUG_00051T0	978	1161.12	17	3.41958
CLUG_00052T0	4236	6210.97	11	0.41365
CLUG_00053T0	1485	2245.78	37	3.84799
CLUG_00054T0	1476	2229.89	4	0.418962
CLUG_00055T0	1056	1331.96	4	0.701404
CLUG_00056T0	2169	2000.37	0	0
CLUG_00057T0	1629	2707.26	6	0.51763
CLUG_00058T0	930	1340.38	6	1.0455
CLUG_00059T0	717	548.372	0	0
CLUG_00060T0	1044	1575.29	3	0.444794
CLUG_00061T0	960	791.372	0	0
CLUG_00062T0	1170	1439.2	1	0.162284
CLUG_00063T0	3522	3353.37	0	0
CLUG_00064T0	870	1443.08	2	0.323696
CLUG_00065T0	1035	866.372	0	0
CLUG_00066T0	2259	2090.37	0	0
CLUG_00067T0	513	344.525	0	0
CLUG_00068T0	1251	1892.49	14	1.7278
CLUG_00069T0	1290	1379.71	2	0.338564
CLUG_00070T0	804	978.152	2	0.477554
CLUG_00071T0	1314	1564.89	18	2.6865
CLUG_00072T0	2151	3023.6	22	1.69941
CLUG_00073T0	4293	7059.82	87	2.87823
CLUG_00074T0	1359	1812.81	1	0.128839
CLUG_00075T0	990	1149.03	13	2.64247
CLUG_00076T0	693	896.158	2	0.521248
CLUG_00077T0	1938	2668.14	45	3.93915
CLUG_00078T0	1086	1751.09	18	2.40083
CLUG_00079T0	420	252.363	0	0
CLUG_00080T0	2019	3526.34	315	20.8634
CLUG_00081T0	1542	2200.26	38	4.03376
CLUG_00082T0	1464	2203.84	2	0.211958
CLUG_00083T0	1581	2202.54	6	0.636247
CLUG_00084T0	792	1148.77	4	0.813253
CLUG_00085T0	723	905.287	17	4.38593
CLUG_00086T0	1629	3010.16	127	9.85401
CLUG_00087T0	1977	2723.26	4	0.34306
CLUG_00088T0	3246	5000.94	1	0.0467033
CLUG_00089T0	2217	3030.89	2	0.15412
CLUG_00090T0	1011	1354.12	3	0.517442
CLUG_00091T0	960	1260.14	20	3.70691
CLUG_00092T0	450	550.368	1	0.424371
CLUG_00093T0	1197	1786.28	4	0.52301
CLUG_00094T0	555	660.4	9	3.18298
CLUG_00095T0	1509	2360.08	5	0.494814
CLUG_00096T0	1032	1330.58	4	0.70213
CLUG_00097T0	2691	3750.07	24	1.49476
CLUG_00098T0	1398	1847.55	762	96.3293
CLUG_00099T0	1839	2406.12	6	0.582415
CLUG_00100T0	852	965.583	30	7.25656
CLUG_00101T0	1290	1943.57	4	0.480683
CLUG_00102T0	522	467.976	2	0.998173
CLUG_00103T0	807	1007.93	2	0.463444
CLUG_00104T0	570	524.037	27	12.0338
CLUG_00105T0	1662	2368.14	69	6.8052
CLUG_00106T0	2946	3951.36	35	2.06881
CLUG_00107T0	690	747.166	116	36.261
CLUG_00108T0	501	332.614	0	0
CLUG_00109T0	1842	1673.37	0	0
CLUG_00110T0	495	555.419	81	34.0615
CLUG_00111T0	1737	2447.43	177	16.8913
CLUG_00112T0	621	738.867	11	3.47717
CLUG_00113T0	894	1136.33	25	5.13847
CLUG_00114T0	687	1061.75	6	1.31986
CLUG_00115T0	666	429.149	10640	5790.72
CLUG_00116T0	3180	4848.43	98	4.7209
CLUG_00117T0	2385	3360.18	244	16.96
CLUG_00118T0	2070	3348.22	6	0.41854
CLUG_00119T0	891	1238.31	14	2.64056
CLUG_00120T0	1467	2214.19	1	0.105483
CLUG_00121T0	2064	2736.65	756	64.521
CLUG_00122T0	1017	1389.94	95	15.9634
CLUG_00123T0	1098	1404.8	70	11.6381
CLUG_00124T0	3042	4691.95	3	0.149337
CLUG_00125T0	471	422.032	9	4.98077
CLUG_00126T0	852	1144.7	81	16.5269
CLUG_00127T0	801	1031.97	4	0.905301
CLUG_00128T0	669	716.734	7	2.28107
CLUG_00129T0	753	1160.63	2	0.402471
CLUG_00130T0	540	636.182	1	0.367128
CLUG_00131T0	2982	4433.09	14.1902	0.747621
CLUG_00132T0	852	683.372	0	0
CLUG_00133T0	564	540.339	7	3.02574
CLUG_00134T0	1164	1561.67	1	0.149558
